sample,category,fragment_count,total_fragment_size_bp,total_fragment_size_mb
U_LTX012_SU_T1-R1,6,1,129435,0.129435
U_LTX012_SU_T1-R1,7,0,0,0
U_LTX012_SU_T1-R1,8,0,0,0
U_LTX012_SU_T1-R2,1,0,0,0
U_LTX012_SU_T1-R2,2,5,3037455,3.037455
U_LTX012_SU_T1-R2,3,37,1027941415,1027.941415
U_LTX012_SU_T1-R2,4,5,178276965,178.276965
U_LTX012_SU_T1-R2,5,6,34371485,34.371485
U_LTX012_SU_T1-R2,6,2,366445,0.366445
U_LTX012_SU_T1-R2,7,0,0,0
U_LTX012_SU_T1-R2,8,0,0,0
U_LTX018_SU_T1-R1,1,0,0,0
U_LTX018_SU_T1-R1,2,0,0,0
U_LTX018_SU_T1-R1,3,9,132315421,132.315421
U_LTX018_SU_T1-R1,4,1,2295561,2.295561
U_LTX018_SU_T1-R1,5,2,27434803,27.434803
U_LTX018_SU_T1-R1,6,3,23805805,23.805805
U_LTX018_SU_T1-R1,7,2,144446978,144.446978
U_LTX018_SU_T1-R1,8,2,2374779,2.374779
U_LTX019_SU_T1-R1,1,0,0,0
U_LTX019_SU_T1-R1,2,4,2215898,2.215898
U_LTX019_SU_T1-R1,3,6,9001862,9.001862
U_LTX019_SU_T1-R1,4,0,0,0
U_LTX019_SU_T1-R1,5,0,0,0
U_LTX019_SU_T1-R1,6,3,138302418,138.302418
U_LTX019_SU_T1-R1,7,1,559333,0.559333
U_LTX019_SU_T1-R1,8,1,0,0
U_LTX019_SU_T1-R2,1,1,0,0
U_LTX019_SU_T1-R2,2,0,0,0
U_LTX019_SU_T1-R2,3,4,138861751,138.861751
U_LTX019_SU_T1-R2,4,1,0,0
U_LTX019_SU_T1-R2,5,0,0,0
U_LTX019_SU_T1-R2,6,0,0,0
U_LTX019_SU_T1-R2,7,0,0,0
U_LTX019_SU_T1-R2,8,0,0,0
U_LTX019_SU_T1-R3,1,2,1226792,1.226792
U_LTX019_SU_T1-R3,2,46,1392541233,1392.541233
U_LTX019_SU_T1-R3,3,12,133842404,133.842404
U_LTX019_SU_T1-R3,4,0,0,0
U_LTX019_SU_T1-R3,5,0,0,0
U_LTX019_SU_T1-R3,6,2,55479013,55.479013
U_LTX019_SU_T1-R3,7,3,83382738,83.382738
U_LTX019_SU_T1-R3,8,0,0,0
U_LTX019_SU_T1-R4,1,0,0,0
U_LTX019_SU_T1-R4,2,7,4352075,4.352075
U_LTX019_SU_T1-R4,3,35,807295703,807.295703
U_LTX019_SU_T1-R4,4,4,10117753,10.117753
U_LTX019_SU_T1-R4,5,7,99863911,99.863911
U_LTX019_SU_T1-R4,6,3,18656903,18.656903
U_LTX019_SU_T1-R4,7,1,7771143,7.771143
U_LTX019_SU_T1-R4,8,4,131090608,131.090608
U_LTX019_SU_T1-R5,1,0,0,0
U_LTX019_SU_T1-R5,2,3,3674967,3.674967
U_LTX019_SU_T1-R5,3,27,458381614,458.381614
U_LTX019_SU_T1-R5,4,15,372360241,372.360241
U_LTX019_SU_T1-R5,5,5,96016778,96.016778
U_LTX019_SU_T1-R5,6,2,16614139,16.614139
U_LTX019_SU_T1-R5,7,0,0,0
U_LTX019_SU_T1-R5,8,5,138861751,138.861751
U_LTX019_SU_T1-R6,1,0,0,0
U_LTX019_SU_T1-R6,2,3,3739566,3.739566
U_LTX019_SU_T1-R6,3,20,765603430,765.60343
U_LTX019_SU_T1-R6,4,6,76940704,76.940704
U_LTX019_SU_T1-R6,5,4,80930244,80.930244
U_LTX019_SU_T1-R6,6,1,10237846,10.237846
U_LTX019_SU_T1-R6,7,0,0,0
U_LTX019_SU_T1-R6,8,5,138861751,138.861751
U_LTX019_SU_T1-R7,1,2,2919348,2.919348
U_LTX019_SU_T1-R7,2,3,1045762,1.045762
U_LTX019_SU_T1-R7,3,16,618511355,618.511355
U_LTX019_SU_T1-R7,4,8,203391002,203.391002
U_LTX019_SU_T1-R7,5,5,80498922,80.498922
U_LTX019_SU_T1-R7,6,1,10430689,10.430689
U_LTX019_SU_T1-R7,7,0,0,0
U_LTX019_SU_T1-R7,8,5,138861751,138.861751
U_LTX022_SU_T1-R1,1,2,285577,0.285577
U_LTX022_SU_T1-R1,2,6,48483133,48.483133
U_LTX022_SU_T1-R1,3,5,42252191,42.252191
U_LTX022_SU_T1-R1,4,4,62799838,62.799838
U_LTX022_SU_T1-R1,5,1,265583,0.265583
U_LTX022_SU_T1-R1,6,1,307400,0.3074
U_LTX022_SU_T1-R1,7,0,0,0
U_LTX022_SU_T1-R1,8,4,146581782,146.581782
U_LTX022_SU_T1-R2,1,6,1374930,1.37493
U_LTX022_SU_T1-R2,2,9,49342840,49.34284
U_LTX022_SU_T1-R2,3,4,1633026,1.633026
U_LTX022_SU_T1-R2,4,0,0,0
U_LTX022_SU_T1-R2,5,0,0,0
U_LTX022_SU_T1-R2,6,2,129435,0.129435
U_LTX022_SU_T1-R2,7,2,146452347,146.452347
U_LTX022_SU_T1-R2,8,0,0,0
U_LTX022_SU_T1-R3,1,0,0,0
U_LTX022_SU_T1-R3,2,2,584743,0.584743
U_LTX022_SU_T1-R3,3,4,146581782,146.581782
U_LTX022_SU_T1-R3,4,0,0,0
U_LTX022_SU_T1-R3,5,0,0,0
U_LTX022_SU_T1-R3,6,0,0,0
U_LTX022_SU_T1-R3,7,0,0,0
U_LTX022_SU_T1-R3,8,0,0,0
U_LTX022_SU_T1-R4,1,1,23960,0.02396
U_LTX022_SU_T1-R4,2,5,2539227,2.539227
U_LTX022_SU_T1-R4,3,0,0,0
U_LTX022_SU_T1-R4,4,4,146581782,146.581782
U_LTX022_SU_T1-R4,5,0,0,0
U_LTX022_SU_T1-R4,6,0,0,0
U_LTX022_SU_T1-R4,7,0,0,0
U_LTX022_SU_T1-R4,8,0,0,0
U_LTX022_SU_T1-R5,1,0,0,0
U_LTX022_SU_T1-R5,2,7,67266934,67.266934
U_LTX022_SU_T1-R5,3,14,432683845,432.683845
U_LTX022_SU_T1-R5,4,2,22625612,22.625612
U_LTX022_SU_T1-R5,5,1,129435,0.129435
U_LTX022_SU_T1-R5,6,1,0,0
U_LTX022_SU_T1-R5,7,0,0,0
U_LTX022_SU_T1-R5,8,2,146452347,146.452347
U_LTX022_SU_T1-R6,1,0,0,0
U_LTX022_SU_T1-R6,2,0,0,0
U_LTX022_SU_T1-R6,3,0,0,0
U_LTX022_SU_T1-R6,4,0,0,0
U_LTX022_SU_T1-R6,5,2,129435,0.129435
U_LTX022_SU_T1-R6,6,2,146452347,146.452347
U_LTX022_SU_T1-R6,7,0,0,0
U_LTX022_SU_T1-R6,8,0,0,0
U_LTX029_SU_T1-R1,1,1,1650082,1.650082
U_LTX029_SU_T1-R1,2,46,861168722,861.168722
U_LTX029_SU_T1-R1,3,7,120040419,120.040419
U_LTX029_SU_T1-R1,4,1,181535,0.181535
U_LTX029_SU_T1-R1,5,0,0,0
U_LTX029_SU_T1-R1,6,0,0,0
U_LTX029_SU_T1-R1,7,0,0,0
U_LTX029_SU_T1-R1,8,0,0,0
U_LTX029_SU_T1-R2,1,2,80853,0.080853
U_LTX029_SU_T1-R2,2,46,842262215,842.262215
U_LTX029_SU_T1-R2,3,2,78633092,78.633092
U_LTX029_SU_T1-R2,4,0,0,0
U_LTX029_SU_T1-R2,5,0,0,0
U_LTX029_SU_T1-R2,6,0,0,0
U_LTX029_SU_T1-R2,7,0,0,0
U_LTX029_SU_T1-R2,8,0,0,0
U_LTX030_SU_T1-R1,1,0,0,0
U_LTX030_SU_T1-R1,2,4,38115132,38.115132
U_LTX030_SU_T1-R1,3,14,612513659,612.513659
U_LTX030_SU_T1-R1,4,3,86228370,86.22837
U_LTX030_SU_T1-R1,5,0,0,0
U_LTX030_SU_T1-R1,6,1,0,0
U_LTX030_SU_T1-R1,7,0,0,0
U_LTX030_SU_T1-R1,8,4,144809164,144.809164
U_LTX030_SU_T1-R2,1,2,1686418,1.686418
U_LTX030_SU_T1-R2,2,12,545866691,545.866691
U_LTX030_SU_T1-R2,3,7,241243694,241.243694
U_LTX030_SU_T1-R2,4,2,163955,0.163955
U_LTX030_SU_T1-R2,5,0,0,0
U_LTX030_SU_T1-R2,6,0,0,0
U_LTX030_SU_T1-R2,7,1,508407,0.508407
U_LTX030_SU_T1-R2,8,3,144300495,144.300495
U_LTX031_SU_T1-R2,1,4,6072772,6.072772
U_LTX031_SU_T1-R2,2,19,942021964,942.021964
U_LTX031_SU_T1-R2,3,6,117626870,117.62687
U_LTX031_SU_T1-R2,4,6,25709096,25.709096
U_LTX031_SU_T1-R2,5,0,0,0
U_LTX031_SU_T1-R2,6,0,0,0
U_LTX031_SU_T1-R2,7,0,0,0
U_LTX031_SU_T1-R2,8,0,0,0
U_LTX036_SU_T1-R1,1,3,687613,0.687613
U_LTX036_SU_T1-R1,2,4,48321102,48.321102
U_LTX036_SU_T1-R1,3,25,688232483,688.232483
U_LTX036_SU_T1-R1,4,10,154844569,154.844569
U_LTX036_SU_T1-R1,5,3,23451813,23.451813
U_LTX036_SU_T1-R1,6,1,1063602,1.063602
U_LTX036_SU_T1-R1,7,3,71321381,71.321381
U_LTX036_SU_T1-R1,8,5,144441137,144.441137
U_LTX036_SU_T1-R2,1,0,0,0
U_LTX036_SU_T1-R2,2,0,0,0
U_LTX036_SU_T1-R2,3,5,144441137,144.441137
U_LTX036_SU_T1-R2,4,0,0,0
U_LTX036_SU_T1-R2,5,0,0,0
U_LTX036_SU_T1-R2,6,0,0,0
U_LTX036_SU_T1-R2,7,0,0,0
U_LTX036_SU_T1-R2,8,0,0,0
U_LTX036_SU_T1-R3,1,0,0,0
U_LTX036_SU_T1-R3,2,13,191656496,191.656496
U_LTX036_SU_T1-R3,3,34,653136125,653.136125
U_LTX036_SU_T1-R3,4,10,123871586,123.871586
U_LTX036_SU_T1-R3,5,4,80823300,80.8233
U_LTX036_SU_T1-R3,6,0,0,0
U_LTX036_SU_T1-R3,7,6,138870587,138.870587
U_LTX036_SU_T1-R3,8,2,10676860,10.67686
U_LTX036_SU_T1-R4,1,0,0,0
U_LTX036_SU_T1-R4,2,5,76709961,76.709961
U_LTX036_SU_T1-R4,3,30,491314889,491.314889
U_LTX036_SU_T1-R4,4,17,222008396,222.008396
U_LTX036_SU_T1-R4,5,7,67361582,67.361582
U_LTX036_SU_T1-R4,6,3,32179192,32.179192
U_LTX036_SU_T1-R4,7,0,0,0
U_LTX036_SU_T1-R4,8,6,216682877,216.682877
U_LTX036_SU_T1-R5,1,1,676707,0.676707
U_LTX036_SU_T1-R5,2,3,105996,0.105996
U_LTX036_SU_T1-R5,3,0,0,0
U_LTX036_SU_T1-R5,4,1,0,0
U_LTX036_SU_T1-R5,5,0,0,0
U_LTX036_SU_T1-R5,6,3,144441137,144.441137
U_LTX036_SU_T1-R5,7,0,0,0
U_LTX036_SU_T1-R5,8,1,0,0
U_LTX036_SU_T1-R6,1,0,0,0
U_LTX036_SU_T1-R6,2,5,55645012,55.645012
U_LTX036_SU_T1-R6,3,34,767268827,767.268827
U_LTX036_SU_T1-R6,4,12,177865868,177.865868
U_LTX036_SU_T1-R6,5,1,27477553,27.477553
U_LTX036_SU_T1-R6,6,3,59272224,59.272224
U_LTX036_SU_T1-R6,7,2,89392022,89.392022
U_LTX036_SU_T1-R6,8,3,10676860,10.67686
U_LTX036_SU_T1-R7,1,1,676707,0.676707
U_LTX036_SU_T1-R7,2,1,454643,0.454643
U_LTX036_SU_T1-R7,3,2,5673965,5.673965
U_LTX036_SU_T1-R7,4,0,0,0
U_LTX036_SU_T1-R7,5,4,144441137,144.441137
U_LTX036_SU_T1-R7,6,1,0,0
U_LTX036_SU_T1-R7,7,0,0,0
U_LTX036_SU_T1-R7,8,0,0,0
U_LTX036_SU_T1-R8,1,3,70287,0.070287
U_LTX036_SU_T1-R8,2,4,20392261,20.392261
U_LTX036_SU_T1-R8,3,5,11787524,11.787524
U_LTX036_SU_T1-R8,4,0,0,0
U_LTX036_SU_T1-R8,5,0,0,0
U_LTX036_SU_T1-R8,6,0,0,0
U_LTX036_SU_T1-R8,7,1,0,0
U_LTX036_SU_T1-R8,8,4,144441137,144.441137
U_LTX039_SU_T1-R1,1,2,3553,0.003553
U_LTX039_SU_T1-R1,2,6,3066151,3.066151
U_LTX039_SU_T1-R1,3,5,12775109,12.775109
U_LTX039_SU_T1-R1,4,0,0,0
U_LTX039_SU_T1-R1,5,0,0,0
U_LTX039_SU_T1-R1,6,0,0,0
U_LTX039_SU_T1-R1,7,0,0,0
U_LTX039_SU_T1-R1,8,0,0,0
U_LTX051_SU_T1-R1,1,0,0,0
U_LTX051_SU_T1-R1,2,1,42965181,42.965181
U_LTX051_SU_T1-R1,3,8,98429400,98.4294
U_LTX051_SU_T1-R1,4,9,173381336,173.381336
U_LTX051_SU_T1-R1,5,3,94103580,94.10358
U_LTX051_SU_T1-R1,6,1,38252310,38.25231
U_LTX051_SU_T1-R1,7,1,37834078,37.834078
U_LTX051_SU_T1-R1,8,0,0,0
U_LTX051_SU_T1-R2,1,0,0,0
U_LTX051_SU_T1-R2,2,3,42971772,42.971772
U_LTX051_SU_T1-R2,3,12,137424219,137.424219
U_LTX051_SU_T1-R2,4,6,182582754,182.582754
U_LTX051_SU_T1-R2,5,5,47550009,47.550009
U_LTX051_SU_T1-R2,6,3,58511468,58.511468
U_LTX051_SU_T1-R2,7,0,0,0
U_LTX051_SU_T1-R2,8,0,0,0
U_LTX058_SU_T1-R1,1,0,0,0
U_LTX058_SU_T1-R1,2,11,207571425,207.571425
U_LTX058_SU_T1-R1,3,31,614984419,614.984419
U_LTX058_SU_T1-R1,4,10,92369875,92.369875
U_LTX058_SU_T1-R1,5,5,26607377,26.607377
U_LTX058_SU_T1-R1,6,1,4381944,4.381944
U_LTX058_SU_T1-R1,7,0,0,0
U_LTX058_SU_T1-R1,8,5,11517695,11.517695
U_LTX058_SU_T1-R2,1,4,9160,0.00916
U_LTX058_SU_T1-R2,2,27,339450766,339.450766
U_LTX058_SU_T1-R2,3,47,810081251,810.081251
U_LTX058_SU_T1-R2,4,8,78300494,78.300494
U_LTX058_SU_T1-R2,5,1,1536614,1.536614
U_LTX058_SU_T1-R2,6,0,0,0
U_LTX058_SU_T1-R2,7,0,0,0
U_LTX058_SU_T1-R2,8,1,4205813,4.205813
U_LTX058_SU_T1-R3,1,0,0,0
U_LTX058_SU_T1-R3,2,26,259358355,259.358355
U_LTX058_SU_T1-R3,3,69,811905316,811.905316
U_LTX058_SU_T1-R3,4,20,140816807,140.816807
U_LTX058_SU_T1-R3,5,3,4768743,4.768743
U_LTX058_SU_T1-R3,6,0,0,0
U_LTX058_SU_T1-R3,7,0,0,0
U_LTX058_SU_T1-R3,8,0,0,0
U_LTX058_SU_T1-R4,1,0,0,0
U_LTX058_SU_T1-R4,2,17,193708560,193.70856
U_LTX058_SU_T1-R4,3,29,763310171,763.310171
U_LTX058_SU_T1-R4,4,10,165384507,165.384507
U_LTX058_SU_T1-R4,5,3,25312004,25.312004
U_LTX058_SU_T1-R4,6,1,7467441,7.467441
U_LTX058_SU_T1-R4,7,0,0,0
U_LTX058_SU_T1-R4,8,2,4332820,4.33282
U_LTX058_SU_T1-R5,1,0,0,0
U_LTX058_SU_T1-R5,2,14,172834733,172.834733
U_LTX058_SU_T1-R5,3,26,662699940,662.69994
U_LTX058_SU_T1-R5,4,11,185362111,185.362111
U_LTX058_SU_T1-R5,5,3,26611242,26.611242
U_LTX058_SU_T1-R5,6,1,3051142,3.051142
U_LTX058_SU_T1-R5,7,1,4389933,4.389933
U_LTX058_SU_T1-R5,8,2,4332820,4.33282
U_LTX060_SU_T1-R1,1,3,4296560,4.29656
U_LTX060_SU_T1-R1,2,11,230206016,230.206016
U_LTX060_SU_T1-R1,3,37,772299580,772.29958
U_LTX060_SU_T1-R1,4,15,109213017,109.213017
U_LTX060_SU_T1-R1,5,9,86957122,86.957122
U_LTX060_SU_T1-R1,6,8,149449212,149.449212
U_LTX060_SU_T1-R1,7,0,0,0
U_LTX060_SU_T1-R1,8,1,783767,0.783767
U_LTX060_SU_T1-R2,1,4,8016992,8.016992
U_LTX060_SU_T1-R2,2,15,124976901,124.976901
U_LTX060_SU_T1-R2,3,37,899813923,899.813923
U_LTX060_SU_T1-R2,4,13,230711014,230.711014
U_LTX060_SU_T1-R2,5,4,46197762,46.197762
U_LTX060_SU_T1-R2,6,1,920100,0.9201
U_LTX060_SU_T1-R2,7,3,145980653,145.980653
U_LTX060_SU_T1-R2,8,1,770637,0.770637
U_LTX076_SU_T1-R1,1,1,4522,0.004522
U_LTX076_SU_T1-R1,2,11,43992185,43.992185
U_LTX076_SU_T1-R1,3,37,1007299391,1007.299391
U_LTX076_SU_T1-R1,4,7,182543062,182.543062
U_LTX076_SU_T1-R1,5,3,60638306,60.638306
U_LTX076_SU_T1-R1,6,3,6740427,6.740427
U_LTX076_SU_T1-R1,7,0,0,0
U_LTX076_SU_T1-R1,8,0,0,0
U_LTX076_SU_T1-R2,1,1,4522,0.004522
U_LTX076_SU_T1-R2,2,9,50860784,50.860784
U_LTX076_SU_T1-R2,3,34,1009936476,1009.936476
U_LTX076_SU_T1-R2,4,11,165125056,165.125056
U_LTX076_SU_T1-R2,5,6,62291346,62.291346
U_LTX076_SU_T1-R2,6,3,8418575,8.418575
U_LTX076_SU_T1-R2,7,0,0,0
U_LTX076_SU_T1-R2,8,0,0,0
U_LTX076_SU_T1-R3,1,1,3591,0.003591
U_LTX076_SU_T1-R3,2,9,34079863,34.079863
U_LTX076_SU_T1-R3,3,35,1033729382,1033.729382
U_LTX076_SU_T1-R3,4,12,180017275,180.017275
U_LTX076_SU_T1-R3,5,6,59290250,59.29025
U_LTX076_SU_T1-R3,6,1,2591079,2.591079
U_LTX076_SU_T1-R3,7,0,0,0
U_LTX076_SU_T1-R3,8,0,0,0
U_LTX076_SU_T1-R4,1,0,0,0
U_LTX076_SU_T1-R4,2,6,39256337,39.256337
U_LTX076_SU_T1-R4,3,37,1008470119,1008.470119
U_LTX076_SU_T1-R4,4,10,120965775,120.965775
U_LTX076_SU_T1-R4,5,6,113605769,113.605769
U_LTX076_SU_T1-R4,6,3,7196245,7.196245
U_LTX076_SU_T1-R4,7,0,0,0
U_LTX076_SU_T1-R4,8,0,0,0
U_LTX082_SU_T1-R1,1,0,0,0
U_LTX082_SU_T1-R1,2,0,0,0
U_LTX082_SU_T1-R1,3,0,0,0
U_LTX082_SU_T1-R1,4,0,0,0
U_LTX082_SU_T1-R1,5,6,147821718,147.821718
U_LTX082_SU_T1-R1,6,0,0,0
U_LTX082_SU_T1-R1,7,0,0,0
U_LTX082_SU_T1-R1,8,0,0,0
U_LTX082_SU_T1-R2,1,0,0,0
U_LTX082_SU_T1-R2,2,3,36855033,36.855033
U_LTX082_SU_T1-R2,3,27,397649898,397.649898
U_LTX082_SU_T1-R2,4,8,128744768,128.744768
U_LTX082_SU_T1-R2,5,5,70710840,70.71084
U_LTX082_SU_T1-R2,6,3,10935925,10.935925
U_LTX082_SU_T1-R2,7,4,63503073,63.503073
U_LTX082_SU_T1-R2,8,4,94365357,94.365357
U_LTX082_SU_T1-R3,1,0,0,0
U_LTX082_SU_T1-R3,2,0,0,0
U_LTX082_SU_T1-R3,3,5,147821809,147.821809
U_LTX082_SU_T1-R3,4,0,0,0
U_LTX082_SU_T1-R3,5,0,0,0
U_LTX082_SU_T1-R3,6,0,0,0
U_LTX082_SU_T1-R3,7,0,0,0
U_LTX082_SU_T1-R3,8,0,0,0
U_LTX082_SU_T1-R4,1,0,0,0
U_LTX082_SU_T1-R4,2,0,0,0
U_LTX082_SU_T1-R4,3,0,0,0
U_LTX082_SU_T1-R4,4,0,0,0
U_LTX082_SU_T1-R4,5,4,56510579,56.510579
U_LTX082_SU_T1-R4,6,2,89374266,89.374266
U_LTX082_SU_T1-R4,7,0,0,0
U_LTX082_SU_T1-R4,8,0,0,0
U_LTX086_SU_T1-R1,1,0,0,0
U_LTX086_SU_T1-R1,2,18,249964718,249.964718
U_LTX086_SU_T1-R1,3,0,0,0
U_LTX086_SU_T1-R1,4,0,0,0
U_LTX086_SU_T1-R1,5,1,42311372,42.311372
U_LTX086_SU_T1-R1,6,1,58193452,58.193452
U_LTX086_SU_T1-R1,7,1,26147548,26.147548
U_LTX086_SU_T1-R1,8,6,13655755,13.655755
U_LTX091_SU_T1-R1,1,0,0,0
U_LTX091_SU_T1-R1,2,3,9605,0.009605
U_LTX091_SU_T1-R1,3,24,236469547,236.469547
U_LTX091_SU_T1-R1,4,3,2089629,2.089629
U_LTX091_SU_T1-R1,5,0,0,0
U_LTX091_SU_T1-R1,6,2,146137094,146.137094
U_LTX091_SU_T1-R1,7,0,0,0
U_LTX091_SU_T1-R1,8,0,0,0
U_LTX091_SU_T1-R2,1,0,0,0
U_LTX091_SU_T1-R2,2,1,58995,0.058995
U_LTX091_SU_T1-R2,3,23,236296892,236.296892
U_LTX091_SU_T1-R2,4,0,0,0
U_LTX091_SU_T1-R2,5,2,131401,0.131401
U_LTX091_SU_T1-R2,6,0,0,0
U_LTX091_SU_T1-R2,7,2,146137094,146.137094
U_LTX091_SU_T1-R2,8,0,0,0
U_LTX092_SU_T1-R1,1,0,0,0
U_LTX092_SU_T1-R1,2,8,64171264,64.171264
U_LTX092_SU_T1-R1,3,45,674741701,674.741701
U_LTX092_SU_T1-R1,4,8,157897600,157.8976
U_LTX092_SU_T1-R1,5,15,266688772,266.688772
U_LTX092_SU_T1-R1,6,0,0,0
U_LTX092_SU_T1-R1,7,2,30925,0.030925
U_LTX092_SU_T1-R1,8,0,0,0
U_LTX092_SU_T1-R2,1,0,0,0
U_LTX092_SU_T1-R2,2,7,62361950,62.36195
U_LTX092_SU_T1-R2,3,42,789182092,789.182092
U_LTX092_SU_T1-R2,4,17,45193570,45.19357
U_LTX092_SU_T1-R2,5,10,42133872,42.133872
U_LTX092_SU_T1-R2,6,2,146600898,146.600898
U_LTX092_SU_T1-R2,7,0,0,0
U_LTX092_SU_T1-R2,8,0,0,0
U_LTX092_SU_T1-R3,1,2,1478,0.001478
U_LTX092_SU_T1-R3,2,12,68204733,68.204733
U_LTX092_SU_T1-R3,3,67,994370014,994.370014
U_LTX092_SU_T1-R3,4,23,73111362,73.111362
U_LTX092_SU_T1-R3,5,14,62417840,62.41784
U_LTX092_SU_T1-R3,6,5,150331427,150.331427
U_LTX092_SU_T1-R3,7,1,1686989,1.686989
U_LTX092_SU_T1-R3,8,0,0,0
U_LTX095_SU_T1-R1,1,1,9836,0.009836
U_LTX095_SU_T1-R1,2,10,24327716,24.327716
U_LTX095_SU_T1-R1,3,4,44921541,44.921541
U_LTX095_SU_T1-R1,4,0,0,0
U_LTX095_SU_T1-R1,5,0,0,0
U_LTX095_SU_T1-R1,6,1,0,0
U_LTX095_SU_T1-R1,7,0,0,0
U_LTX095_SU_T1-R1,8,4,144461376,144.461376
U_LTX095_SU_T1-R2,1,2,4980695,4.980695
U_LTX095_SU_T1-R2,2,11,24858860,24.85886
U_LTX095_SU_T1-R2,3,2,43748274,43.748274
U_LTX095_SU_T1-R2,4,1,309409,0.309409
U_LTX095_SU_T1-R2,5,0,0,0
U_LTX095_SU_T1-R2,6,2,0,0
U_LTX095_SU_T1-R2,7,0,0,0
U_LTX095_SU_T1-R2,8,3,144461376,144.461376
U_LTX097_SU_T1-R1,1,0,0,0
U_LTX097_SU_T1-R1,2,0,0,0
U_LTX097_SU_T1-R1,3,4,144311468,144.311468
U_LTX097_SU_T1-R1,4,0,0,0
U_LTX097_SU_T1-R1,5,0,0,0
U_LTX097_SU_T1-R1,6,0,0,0
U_LTX097_SU_T1-R1,7,0,0,0
U_LTX097_SU_T1-R1,8,0,0,0
U_LTX097_SU_T1-R2,1,1,63409,0.063409
U_LTX097_SU_T1-R2,2,10,123464455,123.464455
U_LTX097_SU_T1-R2,3,32,1230840552,1230.840552
U_LTX097_SU_T1-R2,4,12,157078067,157.078067
U_LTX097_SU_T1-R2,5,3,32984975,32.984975
U_LTX097_SU_T1-R2,6,1,0,0
U_LTX097_SU_T1-R2,7,1,54919446,54.919446
U_LTX097_SU_T1-R2,8,1,89392022,89.392022
U_LTX097_SU_T1-R3,1,1,10179,0.010179
U_LTX097_SU_T1-R3,2,5,811695,0.81169500000000006
U_LTX097_SU_T1-R3,3,5,6932805,6.932805
U_LTX097_SU_T1-R3,4,0,0,0
U_LTX097_SU_T1-R3,5,1,0,0
U_LTX097_SU_T1-R3,6,0,0,0
U_LTX097_SU_T1-R3,7,3,144311468,144.311468
U_LTX097_SU_T1-R3,8,0,0,0
U_LTX097_SU_T1-R4,1,1,3383104,3.383104
U_LTX097_SU_T1-R4,2,12,148567700,148.5677
U_LTX097_SU_T1-R4,3,41,1131295812,1131.295812
U_LTX097_SU_T1-R4,4,12,176750199,176.750199
U_LTX097_SU_T1-R4,5,4,161817049,161.817049
U_LTX097_SU_T1-R4,6,2,3848848,3.848848
U_LTX097_SU_T1-R4,7,0,0,0
U_LTX097_SU_T1-R4,8,1,24688670,24.68867
U_LTX097_SU_T1-R5,1,1,3624665,3.624665
U_LTX097_SU_T1-R5,2,14,144737119,144.737119
U_LTX097_SU_T1-R5,3,45,1083492929,1083.492929
U_LTX097_SU_T1-R5,4,9,172910170,172.91017
U_LTX097_SU_T1-R5,5,3,26351578,26.351578
U_LTX097_SU_T1-R5,6,4,145027837,145.027837
U_LTX097_SU_T1-R5,7,1,25633393,25.633393
U_LTX097_SU_T1-R5,8,0,0,0
U_LTX097_SU_T1-R6,1,1,3624665,3.624665
U_LTX097_SU_T1-R6,2,13,113782686,113.782686
U_LTX097_SU_T1-R6,3,38,1086340814,1086.340814
U_LTX097_SU_T1-R6,4,12,148032989,148.032989
U_LTX097_SU_T1-R6,5,5,169906925,169.906925
U_LTX097_SU_T1-R6,6,2,18001632,18.001632
U_LTX097_SU_T1-R6,7,1,7688839,7.688839
U_LTX097_SU_T1-R6,8,0,0,0
U_LTX097_SU_T1-R7,1,4,6262257,6.262257
U_LTX097_SU_T1-R7,2,8,118268041,118.268041
U_LTX097_SU_T1-R7,3,24,1075558261,1075.558261
U_LTX097_SU_T1-R7,4,7,155044451,155.044451
U_LTX097_SU_T1-R7,5,3,31310738,31.310738
U_LTX097_SU_T1-R7,6,0,0,0
U_LTX097_SU_T1-R7,7,3,6807673,6.807673
U_LTX097_SU_T1-R7,8,2,144311468,144.311468
U_LTX097_SU_T1-R8,1,1,3624665,3.624665
U_LTX097_SU_T1-R8,2,14,150519833,150.519833
U_LTX097_SU_T1-R8,3,41,1107049929,1107.049929
U_LTX097_SU_T1-R8,4,7,136123376,136.123376
U_LTX097_SU_T1-R8,5,3,25557058,25.557058
U_LTX097_SU_T1-R8,6,4,151504779,151.504779
U_LTX097_SU_T1-R8,7,1,18449940,18.44994
U_LTX097_SU_T1-R8,8,0,0,0
U_LTX103_SU_LN1,1,4,1333958,1.333958
U_LTX103_SU_LN1,2,8,122149741,122.149741
U_LTX103_SU_LN1,3,6,92599774,92.599774
U_LTX103_SU_LN1,4,7,264574652,264.574652
U_LTX103_SU_LN1,5,0,0,0
U_LTX103_SU_LN1,6,0,0,0
U_LTX103_SU_LN1,7,0,0,0
U_LTX103_SU_LN1,8,5,148026326,148.026326
U_LTX103_SU_T1-R1,1,1,198005,0.198005
U_LTX103_SU_T1-R1,2,8,152034351,152.034351
U_LTX103_SU_T1-R1,3,13,384632613,384.632613
U_LTX103_SU_T1-R1,4,8,312106179,312.106179
U_LTX103_SU_T1-R1,5,1,41821,0.041821
U_LTX103_SU_T1-R1,6,0,0,0
U_LTX103_SU_T1-R1,7,0,0,0
U_LTX103_SU_T1-R1,8,5,148026326,148.026326
U_LTX103_SU_T1-R2,1,0,0,0
